,INSTNM,CITY,STABBR,HCM2,PREDDEG,HIGHDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4_POOLED_SUPP,RET_FTL4_POOLED_SUPP,RET_PT4_POOLED_SUPP,RET_PTL4_POOLED_SUPP,PCTFLOAN,UG25ABV,MD_EARN_WNE_P10,GT_25K_P6,GT_28K_P6,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP
1114,Indiana University-Purdue University-Fort Wayne,Fort Wayne,IN,0,3,4,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,430.0,540.0,430.0,540.0,410.0,520.0,485.0,485.0,465.0,18.0,24.0,17.0,24.0,17.0,25.0,,,21.0,21.0,21.0,,976.0,976.0,0.0,0.0,0.0,0.0036,0.0251,0.0,0.0346,0.0,0.049,0.0412,0.0913,0.0096,0.0,0.0,0.0233,0.1194,0.0,0.031,0.006,0.0,0.0096,0.0,0.0048,0.0,0.0125,0.003,0.0454,0.0,0.0472,0.0328,0.0,0.0,0.0,0.0,0.046,0.1576,0.2006,0.0066,0.0,8302.0,0.8146,0.0485,0.055,0.0259,0.0022,0.0005,0.031,0.0181,0.0042,0.2369,1,10416.0,,5452.0,6251.0,10767.0,16082.0,17195.0,,,,,,0.2862,0.6217,,0.5085,,0.3782,0.1663,36500.0,0.601,0.565,23000.0,244.513184180706,0.5301828775,,0.235
1115,Indiana University-Purdue University-Indianapolis,Indianapolis,IN,0,3,4,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,440.0,560.0,450.0,570.0,430.0,540.0,500.0,510.0,485.0,19.0,26.0,18.0,25.0,18.0,26.0,6.0,8.0,23.0,22.0,22.0,7.0,1025.0,1025.0,0.0,0.0026,0.0,0.0015,0.0454,0.0,0.0358,0.0011,0.0352,0.0454,0.033,0.0081,0.0009,0.0045,0.0098,0.0684,0.0,0.0307,0.0049,0.0,0.0096,0.0526,0.0034,0.0,0.0151,0.0,0.0448,0.0356,0.0546,0.0309,0.0002,0.0,0.0,0.0,0.0356,0.2025,0.1841,0.0038,0.0,21001.0,0.7054,0.0994,0.067,0.0395,0.0009,0.0008,0.0405,0.0404,0.006,0.1768,1,12417.0,,6290.0,7994.0,13444.0,17703.0,18413.0,,,,,,0.3807,0.7403,,0.4973,,0.5173,0.2294,42500.0,0.7240000000000001,0.682,22667.5,240.97837401809397,0.5456813489,,0.4506
1117,University of Indianapolis,Indianapolis,IN,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,440.0,550.0,450.0,570.0,440.0,540.0,495.0,510.0,490.0,20.0,26.0,18.0,25.0,19.0,26.0,,,23.0,22.0,23.0,,1033.0,1033.0,0.0,0.0023,0.0,0.0,0.0244,0.0,0.0046,0.0,0.028999999999999998,0.0,0.0,0.0081,0.0,0.0,0.0209,0.0638,0.0,0.0452,0.0035,0.0,0.0116,0.0928,0.0046,0.0,0.0128,0.0,0.0835,0.028999999999999998,0.022000000000000002,0.0325,0.0,0.0,0.0,0.0,0.0336,0.2784,0.1914,0.0058,0.0,4242.0,0.6779999999999999,0.0922,0.049,0.017,0.0017,0.0009,0.0257,0.0811,0.0545,0.1539,1,,21797.0,,,,,,16673.0,16904.0,20661.0,24389.0,26465.0,0.3205,0.7609999999999999,,0.282,,0.5983,0.1931,40600.0,0.716,0.6729999999999999,27000.0,287.037216212134,0.5150871228,,0.5565
1118,Indiana Institute of Technology,Fort Wayne,IN,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,400.0,500.0,400.0,540.0,380.0,490.0,450.0,470.0,435.0,17.0,24.0,15.0,22.0,16.0,24.0,,,21.0,19.0,20.0,,944.0,944.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0499,0.0,0.0107,0.0987,0.0,0.0,0.0036,0.0012,0.0,0.0535,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0.0404,0.113,0.0321,0.0,0.0,0.0,0.0,0.0,0.0,0.0262,0.5660000000000001,0.0,0.0,7179.0,0.3551,0.3697,0.040999999999999995,0.0042,0.0026,0.0014,0.0265,0.0432,0.1564,0.4008,1,,25184.0,,,,,,27811.0,21758.0,20987.0,21978.0,22799.0,0.6685,0.536,,0.2148,,0.8418,0.6992,42700.0,0.685,0.6409999999999999,26500.0,281.721712208205,0.3182978723,,0.319
1119,University of Southern Indiana,Evansville,IN,0,3,4,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,450.0,540.0,440.0,540.0,420.0,525.0,495.0,490.0,473.0,19.0,25.0,18.0,25.0,18.0,25.0,6.0,8.0,22.0,22.0,22.0,7.0,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0536,0.0,0.0271,0.0,0.0782,0.0234,0.0068,0.0105,0.0,0.0,0.0209,0.0055,0.0,0.0333,0.0105,0.0,0.0209,0.0493,0.0012,0.0,0.0062,0.0,0.055999999999999994,0.0154,0.0462,0.0308,0.0,0.0,0.0,0.0,0.0382,0.2888,0.1552,0.0222,0.0,7764.0,0.8706,0.0431,0.0286,0.0133,0.0019,0.0008,0.0232,0.0182,0.0004,0.1421,1,12322.0,,7310.0,9545.0,13681.0,15625.0,16590.0,,,,,,0.2987,0.7079,,0.38299999999999995,,0.4726,0.1247,37000.0,0.61,0.5710000000000001,21503.0,228.598565192945,0.5920627596,,0.3918
1120,Indiana State University,Terre Haute,IN,0,3,4,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,400.0,510.0,390.0,510.0,390.0,490.0,455.0,450.0,440.0,16.0,22.0,15.0,22.0,16.0,23.0,6.0,8.0,19.0,19.0,20.0,7.0,907.0,907.0,0.0,0.0,0.0021,0.0,0.0452,0.0,0.0294,0.0,0.0709,0.0,0.0966,0.01,0.0252,0.0,0.0152,0.0079,0.0,0.0231,0.01,0.0,0.0047,0.0646,0.0005,0.0,0.0158,0.0,0.0441,0.0,0.0194,0.1176,0.0,0.0,0.0,0.0289,0.042,0.146,0.1707,0.01,0.0,10601.0,0.6518,0.1921,0.0392,0.0109,0.003,0.0004,0.0364,0.0596,0.0065,0.1183,1,11837.0,,7840.0,9283.0,13341.0,16916.0,18275.0,,,,,,0.431,0.6425,,,,0.5901,0.1545,39000.0,0.626,0.595,23708.0,252.039937850269,0.4980228928,,0.3872
1121,Indiana University-Kokomo,Kokomo,IN,0,3,4,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,410.0,520.0,420.0,510.0,410.0,500.0,465.0,465.0,455.0,18.0,23.0,16.0,22.0,17.0,23.0,6.0,8.0,21.0,19.0,20.0,7.0,938.0,938.0,0.0,0.0,0.0,0.0,0.0668,0.0,0.026000000000000002,0.0,0.0557,0.0,0.0,0.0,0.0,0.0,0.0148,0.1243,0.0,0.0148,0.0019,0.0,0.0148,0.0,0.0,0.0,0.0,0.0,0.0594,0.0686,0.0167,0.0148,0.0,0.0,0.0,0.0,0.0056,0.4007,0.0928,0.0223,0.0,2771.0,0.843,0.0411,0.0484,0.0076,0.0029,0.0011,0.0292,0.0061,0.0206,0.249,1,9876.0,,5496.0,6841.0,10735.0,14993.0,15350.0,,,,,,0.324,0.6385,,0.3731,,0.3905,0.2092,36200.0,0.635,0.595,18914.0,201.07488546060299,0.5009721322,,0.3422
1122,Indiana University-South Bend,South Bend,IN,0,3,4,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,420.0,520.0,420.0,530.0,400.0,510.0,470.0,475.0,455.0,18.0,23.0,16.0,23.0,17.0,24.0,6.0,8.0,21.0,20.0,21.0,7.0,952.0,952.0,0.0,0.0,0.0,0.0038,0.0778,0.0,0.0326,0.0,0.0565,0.0,0.0,0.0088,0.0,0.0113,0.0125,0.1355,0.0,0.0464,0.0063,0.0,0.0,0.0,0.0025,0.0,0.0125,0.0,0.054000000000000006,0.0514,0.0351,0.0439,0.0,0.0,0.0,0.0,0.0289,0.1807,0.1907,0.0088,0.0,4981.0,0.7288,0.0761,0.1034,0.0145,0.0024,0.0008,0.0355,0.0303,0.0082,0.2413,1,10077.0,,6207.0,6810.0,11007.0,14921.0,15616.0,,,,,,0.3416,0.6509999999999999,,0.496,,0.3807,0.2094,34900.0,0.58,0.532,23500.0,249.828688184635,0.4920634921,,0.2706
1123,Indiana University-Bloomington,Bloomington,IN,0,3,4,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,520.0,630.0,540.0,660.0,510.0,620.0,575.0,600.0,565.0,24.0,30.0,23.0,31.0,24.0,29.0,8.0,9.0,27.0,27.0,27.0,9.0,1200.0,1200.0,0.0,0.0027,0.0,0.0036,0.0842,0.0031,0.0619,0.0,0.0617,0.0,0.0,0.0181,0.0161,0.0,0.0117,0.0347,0.0,0.0831,0.015,0.0,0.0017,0.0788,0.002,0.0,0.0146,0.0,0.0443,0.0165,0.0686,0.0704,0.0,0.0,0.0,0.0,0.0484,0.0462,0.2042,0.0082,0.0,32924.0,0.7033,0.0436,0.0551,0.048,0.0012,0.0004,0.0383,0.1073,0.0029,0.0316,1,14303.0,,5470.0,6901.0,12796.0,19209.0,21799.0,,,,,,0.1533,0.9023,,0.75,,0.3071,0.0218,47700.0,0.743,0.725,21500.0,228.566672168921,0.7158610739,,0.7673
1124,Indiana University-Northwest,Gary,IN,0,3,4,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,420.0,500.0,400.0,510.0,400.0,500.0,460.0,455.0,450.0,18.0,23.0,16.0,23.0,17.0,24.0,6.0,8.0,21.0,20.0,21.0,7.0,939.0,939.0,0.0,0.0,0.0,0.0015,0.0219,0.0,0.0263,0.0,0.0526,0.0,0.0,0.0073,0.0,0.0,0.019,0.1257,0.0,0.0409,0.0058,0.0,0.0015,0.0,0.0015,0.0,0.0102,0.0,0.0716,0.0789,0.0482,0.0234,0.0,0.0,0.0,0.0,0.019,0.326,0.1082,0.0102,0.0,3727.0,0.5468,0.1629,0.2195,0.0247,0.0016,0.0003,0.0292,0.0032,0.0118,0.2662,1,8760.0,,5142.0,6124.0,9285.0,13061.0,13558.0,,,,,,0.317,0.6575,,0.5043,,0.3895,0.2388,36300.0,0.5710000000000001,0.527,24010.0,255.250502268642,0.35869941200000005,,0.2428
1125,Indiana University-Southeast,New Albany,IN,0,3,4,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,420.0,530.0,410.0,510.0,410.0,510.0,475.0,460.0,460.0,17.0,23.0,16.0,23.0,16.0,22.0,6.0,8.0,20.0,20.0,19.0,7.0,943.0,943.0,0.0,0.0,0.0,0.0,0.040999999999999995,0.0,0.0539,0.0,0.1057,0.0,0.0,0.013999999999999999,0.0,0.0,0.027000000000000003,0.1057,0.0,0.0442,0.0129,0.0,0.0032,0.0,0.0043,0.0,0.0162,0.0,0.0841,0.0583,0.0,0.0345,0.0,0.0,0.0,0.0,0.0151,0.1748,0.1963,0.0086,0.0,4964.0,0.8409,0.0703,0.0346,0.0123,0.0014,0.001,0.03,0.0048,0.0046,0.3348,1,10913.0,,6815.0,8916.0,12338.0,15842.0,15996.0,,,,,,0.3714,0.6203,,0.3771,,0.436,0.2723,37900.0,0.632,0.568,18678.0,198.56596757074902,0.4901561439,,0.2985
1126,Indiana University-East,Richmond,IN,0,3,4,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,420.0,520.0,410.0,520.0,410.0,510.0,470.0,465.0,460.0,18.0,23.0,15.0,22.0,17.0,23.0,6.0,8.0,21.0,19.0,20.0,7.0,949.0,949.0,0.0,0.0,0.0,0.0,0.0331,0.0,0.0064,0.0,0.0534,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.1349,0.0,0.042,0.0331,0.0,0.0127,0.0,0.0,0.0,0.0,0.0,0.1031,0.0547,0.0433,0.0191,0.0,0.0,0.0,0.0,0.0038,0.1819,0.2481,0.0025,0.0,3082.0,0.8640000000000001,0.0438,0.0263,0.0094,0.0029,0.0003,0.0302,0.0091,0.013999999999999999,0.3997,1,9009.0,,4715.0,6821.0,10996.0,13684.0,14613.0,,,,,,0.3301,0.6557,,0.4412,,0.3928,0.3591,31500.0,0.5760000000000001,0.539,19300.5,205.18377005564,0.4386865059,,0.3071
1129,Knox Beauty College,Knox,IN,0,1,1,3,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.9091,0.0,0.0727,0.0,0.0,0.0,0.0,0.0,0.0182,0.7636,1,,2757.0,,,,,,2126.0,3364.0,4064.0,,,0.3962,,0.7568,,0.6792,0.0,0.2045,,,,,,,0.4872,
1130,Tricoci University of Beauty Culture-Lafayette,Lafayette,IN,0,1,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.7355,0.124,0.1157,0.0083,0.0,0.0,0.0165,0.0,0.0,0.3388,1,,16301.0,,,,,,16081.0,17480.0,18450.0,,,0.7135,,0.7353,,,0.7251,0.3176,,,,7307.0,77.6807755134097,0.45405405409999994,0.5938,
1132,Empire Beauty School-Indianapolis,Indianapolis,IN,0,1,1,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.6935,0.1774,0.0323,0.0323,0.0054,0.0,0.0269,0.0,0.0323,0.1667,1,,14158.0,,,,,,13262.0,14721.0,16043.0,18133.0,18133.0,0.6872,,0.6875,,0.5283,0.6536,0.4439,17100.0,0.335,0.276,10689.0,113.63484459598101,0.2741273101,0.5781,
1133,Lincoln College of Technology-Indianapolis,Indianapolis,IN,0,1,2,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8753,0.1247,0.0,0.0,0.0,0.0,0.0,0.0,930.0,0.7699,0.114,0.0559,0.013999999999999999,0.0,0.0011,0.027999999999999997,0.0,0.0172,0.0,1,,20276.0,,,,,,18900.0,19371.0,21626.0,23097.0,23220.0,0.6369,,0.6017,,,0.741,0.1704,37100.0,0.585,0.528,12000.0,127.57209609428101,0.407195572,0.5103,
1134,Manchester University,North Manchester,IN,0,3,4,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,430.0,540.0,435.0,550.0,420.0,530.0,485.0,493.0,475.0,18.0,30.0,17.0,31.0,18.0,29.0,,,24.0,24.0,24.0,,1019.0,1019.0,0.0,0.0338,0.0,0.0,0.0193,0.0,0.0097,0.0,0.1063,0.0048,0.0,0.0145,0.0,0.0,0.0338,0.0,0.0,0.028999999999999998,0.0145,0.0,0.0097,0.1304,0.0,0.0,0.0435,0.0,0.0628,0.0193,0.028999999999999998,0.0531,0.0,0.0,0.0,0.0,0.0338,0.0966,0.2367,0.0193,0.0,1253.0,0.7741,0.067,0.0559,0.016,0.0024,0.0,0.0375,0.0399,0.0072,0.0048,1,,21742.0,,,,,,16802.0,19422.0,20783.0,22297.0,27417.0,0.3692,0.6404,,,,0.9254,0.0096,40700.0,0.6679999999999999,0.65,27000.0,287.037216212134,0.696350365,,0.5536
1135,Marian University,Indianapolis,IN,0,3,4,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,450.0,560.0,450.0,580.0,,,505.0,515.0,,19.0,25.0,18.0,25.0,18.0,25.0,,,22.0,22.0,22.0,,1025.0,1025.0,0.0,0.0,0.0,0.0,0.0109,0.0,0.0,0.0,0.0383,0.0,0.0,0.0036,0.0,0.0036,0.0073,0.0018,0.0,0.0455,0.0055,0.0,0.0,0.0401,0.0237,0.0109,0.0091,0.0,0.0291,0.0,0.0,0.0237,0.0,0.0,0.0,0.0,0.0036,0.4754,0.2605,0.0073,0.0,2019.0,0.7291,0.1223,0.048,0.0178,0.0025,0.0015,0.0312,0.0119,0.0357,0.1278,1,,20575.0,,,,,,14519.0,16476.0,19385.0,24361.0,23755.0,0.2672,0.7824,,,,0.6966,0.312,43300.0,0.741,0.7120000000000001,27000.0,287.037216212134,0.5959322034000001,,0.5596
1136,Indiana Wesleyan University-Marion,Marion,IN,0,3,4,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,460.0,590.0,460.0,580.0,460.0,570.0,525.0,520.0,515.0,21.0,27.0,21.0,28.0,20.0,27.0,7.0,9.0,24.0,25.0,24.0,8.0,1077.0,1077.0,0.0,0.0,0.0,0.0,0.0209,0.0,0.0253,0.0,0.1118,0.0,0.0,0.0015,0.0,0.0,0.0134,0.0328,0.0,0.0387,0.0015,0.0,0.0194,0.0209,0.0,0.1237,0.0015,0.0,0.0462,0.0328,0.0551,0.0164,0.0,0.0,0.0,0.0,0.0447,0.2846,0.1073,0.0015,0.0,2679.0,0.8234,0.0272,0.0422,0.0119,0.0007,0.0007,0.0325,0.0097,0.0515,0.0228,1,,18773.0,,,,,,15026.0,14386.0,16608.0,19888.0,25356.0,0.2673,0.8221,,,,0.5449,0.653,49900.0,0.7909999999999999,0.759,23958.0,254.697689852233,0.5428111854,,0.6182
1137,Martin University,Indianapolis,IN,0,3,4,2,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.1463,0.0,0.0976,0.0,0.0,0.0,0.0,0.0244,0.0,0.0,0.0,0.1951,0.1463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1463,0.122,0.0,0.0,279.0,0.0323,0.9211,0.0108,0.0036,0.0,0.0,0.0251,0.0036,0.0036,0.36200000000000004,1,,17630.0,,,,,,17630.0,,,,,0.8811,0.3906,,0.3333,,0.9301,0.8706,24700.0,0.34299999999999997,0.29100000000000004,41121.0,437.15768029108,0.1455399061,,0.0666
1138,Anabaptist Mennonite Biblical Seminary,Elkhart,IN,0,4,4,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,Mid-America College of Funeral Service,Jeffersonville,IN,0,2,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.8462,0.1026,0.0256,0.0,0.0128,0.0,0.0,0.0,0.0128,0.0,1,,21281.0,,,,,,21038.0,20766.0,22383.0,22691.0,,0.2763,,,,,0.3289,0.3733,27100.0,,0.55,12000.0,127.57209609428101,0.33898305079999996,,0.9355
1141,West Michigan College of Barbering and Beauty,Kalamazoo,MI,0,1,1,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.4828,0.4483,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.8621,1,,6471.0,,,,,,6457.0,6570.0,,,,0.431,,,,0.8214,0.3793,0.037000000000000005,13600.0,0.183,0.125,,,,0.7637,
1142,University of Notre Dame,Notre Dame,IN,0,3,4,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,670.0,760.0,680.0,780.0,,,715.0,730.0,,32.0,35.0,,,,,,,34.0,,,,1474.0,1474.0,0.0,0.0033,0.0155,0.0112,0.0,0.0,0.0361,0.0,0.0,0.156,0.0,0.0159,0.0,0.0,0.0206,0.0164,0.0,0.0623,0.023,0.0,0.0398,0.0,0.0066,0.0103,0.0173,0.0,0.0431,0.0,0.0,0.1152,0.0,0.0,0.0,0.0,0.0347,0.0487,0.3049,0.0192,0.0,8496.0,0.6919,0.0403,0.1058,0.0505,0.0009,0.0004,0.0473,0.0581,0.0048,0.0019,1,,29313.0,,,,,,9478.0,10141.0,14893.0,22171.0,40922.0,0.1022,0.9803,,,,0.3515,0.0017,78400.0,0.852,0.8490000000000001,21434.0,227.865025640403,0.9330334833,,0.9582
1143,Oakland City University,Oakland City,IN,0,3,4,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,415.0,525.0,440.0,550.0,,,470.0,495.0,,18.0,24.0,16.0,24.0,17.0,24.0,,,21.0,20.0,21.0,,978.0,978.0,0.0,0.0,0.0,0.0,0.0247,0.0,0.0,0.0,0.1235,0.0,0.0,0.0,0.0,0.0,0.0123,0.0309,0.0,0.037000000000000005,0.0,0.0,0.0,0.0123,0.0432,0.0062,0.0,0.0,0.037000000000000005,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0,0.4198,0.0247,0.0,496.0,0.7198,0.0726,0.0262,0.002,0.004,0.0,0.0121,0.0383,0.125,0.0927,1,,17935.0,,,,,,18220.0,14524.0,19312.0,18523.0,17897.0,0.191,0.6624,,,,0.2667,0.1829,33600.0,0.542,0.525,21413.0,227.641774472238,0.5930232558,,0.4727
1144,PJ's College of Cosmetology-Richmond,Richmond,IN,0,1,1,3,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.9655,0.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4138,1,,11146.0,,,,,,11146.0,,,,,0.5,,,,,0.5,0.3947,,,,,,,,
1145,Purdue University-Calumet Campus,Hammond,IN,0,3,4,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,430.0,530.0,430.0,540.0,,,480.0,485.0,,18.0,24.0,17.0,24.0,17.0,24.0,,,21.0,21.0,21.0,,978.0,978.0,0.0,0.0,0.0,0.0,0.0342,0.0,0.0232,0.0,0.0189,0.0525,0.0715,0.0092,0.0385,0.0,0.0263,0.0012,0.0,0.0275,0.0086,0.0,0.0,0.0,0.0031,0.0,0.0098,0.0,0.0244,0.0,0.0,0.0464,0.0,0.0,0.0,0.0,0.0,0.4368,0.1552,0.0128,0.0,7100.0,0.5501,0.1258,0.1973,0.0293,0.0021,0.0014,0.0263,0.0517,0.0159,0.38799999999999996,1,10990.0,,7493.0,8157.0,12510.0,15186.0,16063.0,,,,,,0.3003,0.6739,,0.5795,,0.39,0.3547,38200.0,0.539,0.546,19754.0,210.004932187203,0.4215463331,,0.317
1146,Purdue University-North Central Campus,Westville,IN,0,3,4,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,440.0,530.0,430.0,520.0,400.0,510.0,485.0,475.0,455.0,19.0,23.0,18.0,24.0,18.0,24.0,6.0,8.0,21.0,21.0,21.0,7.0,968.0,968.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0328,0.0,0.0656,0.0401,0.1475,0.0,0.0,0.0,0.0182,0.0729,0.0,0.051,0.0,0.0,0.0346,0.0,0.0,0.0,0.0,0.0,0.08199999999999999,0.0,0.0346,0.0,0.0,0.0,0.0,0.0,0.0,0.1494,0.2423,0.0091,0.0,2519.0,0.815,0.0385,0.1016,0.0115,0.0036,0.0004,0.025,0.004,0.0004,0.2509,1,9245.0,,4527.0,5644.0,10113.0,13741.0,14017.0,,,,,,0.2063,0.5708,,0.5072,,0.2834,0.1302,39000.0,0.57,0.544,25000.0,265.77520019642003,0.4807280514,,0.2445
